id,selling_price,code,item_name
2272,165,3689,QUESTRAN SATCHETS
2273,1950,3707,WELLBABY M/V DROPS
2274,145,3742,UDIHEP FORTE 300MG
2275,1950,3748,BETADINE ANTISEPTIC 500ML
2276,2200,3795,NAN 3
2277,11330,3798,HUMAN ALBUMIN
2278,4250,3810,PREGNACARE B/F
2279,55,3813,Sinarest
2280,2000,3819,HA EVENING PRIMROSE 1000MG
2281,2850,3846,GLUCONOVA STRIP SET
2282,90,3867,OLMAT 40MG
2283,3900,3872,CONTOUR PLUS STRIPS 50'S
2284,500,3894,PULMICORT 0.5MG
2285,2300,3899,WELLBABY MULTIVITAMIN SYRUP
2286,600,3916,CUDO FORTE CAPS
2287,100,3947,Luconil Tablets
2288,270,3951,SMOOTHEX
2289,2500,3967,COW & GATE NUTRISTART 3
2290,2650,3975,AVEENO BABY DAILY CARE BARRIER
2291,400,3984,CANDID CRM 20G
2292,140,4012,PROMIMBA F
2293,155,4024,kamagra oral jelly
2294,260,4046,TWIX TWIN BAR
2295,500,4062,HAND SANITIZER
2296,145,4075,NYTOL ONE A NIGHT
2297,150,4078,SALIMIA LINMENT 50ML
2298,2100,4093,DRICLOR ROLL ON 20ML
2299,1100,4119,AO EUCALYPTUS OIL 10ML
2300,3800,4132,E45 CREAM PUMP DISPENSER 500G
2301,260,4139,MARS STD SINGLE BAR
2302,260,4147,SNICKERS 50G
2303,500,4148,TEA TREE OIL 10ML
2304,2650,4158,NAN 2
2305,650,4190,emadon syrup
2306,1600,4213,ISLIM PILLS
2307,3100,4215,DEMELAN SPF 50 SUNSCREEN 60ML
2308,180,4240,ENTEROMINT CAPS 10S
2309,100,4242,LIVERIL TABS 30'S
2310,1400,4245,NEBZMART SI 2.5ML
2311,450,4246,Ballet Mosquito repellant spray
2312,1450,4248,INFACOL DROPS 55ML
2313,4955,4258,EFFACLAR DUO(+) SPF 30 40ML
2314,1050,4260,BENNETS NIPPLE CREAM 30ML
2315,4220,4287,VISANNE 2MG
2316,315,4294,JARDIANCE 10MG
2317,1700,4301,ETHYLCHLORIDE
2318,2500,4318,COW & GATE NUTRISTART 2
2319,90,4325,AVALIFE FEMIFLORA 30`s
2320,15,4376,ELTROXIN 0.1MG TABS
2321,1150,4385,SENSODYNE REPAIR & PROTECT 75ML
2322,3620,4415,CETAPHIL PRO ECZEMA WASH 295ML
2323,1100,4435,NETAZOX OF TABS
2324,2400,4486,BIO OIL 200mls
2325,5600,4511,WELLMAN PROSTATE 60S
2326,1265,4518,DUREX PLAY WARMING 50ML
2327,2700,4536,SKINS SUPERSLIDE SILICON
2328,5950,4546,HELIOCARE GEL OILFREE SPF 50
2329,65,7559,NICORETTE 4MG FM
2330,1100,7588,KNEE SUPPORT L (MUELLER)
2331,130,4594,ADULT PANTS DIAPERS 10'S (L)
2332,95,4605,TRILEPTAL 300MG
2333,85,4627,CACHNERVE
2334,2800,4632,WELLION CALLA
2335,300,7636,BOUNTY BAR
2336,250,8672,WOW 6''
2337,200,4674,STRAPPING Z.O.P 6
2338,3250,4702,AVEENO MOISTURISING CREAM 300ML
2339,780,4709,JOHNSONS VITARICH RPLNSHNG LTN
2340,2150,4715,THREPTIN MICROMIX 200GM
2341,6200,4772,MOSKINA CREAM 500ML
2342,4500,4790,MINOXIN 2% SOLUTION
2343,50,4815,SOLO TABS 10mg
2344,950,4829,ARMSLING(MEDIUM)
2345,500,4875,JOHNSONS BABY WIPES GENTLE 72'S
2346,1700,4890,ECHINACEA 50ML
2347,2550,4921,LIPTOMIL plus 1
2348,3650,4938,CLEARBLUE WITH WEEKS INDICATOR 1'S
2349,130,4944,ADULT PANTS DIAPERS 10'S (XL)
2350,280,4951,M&M'S CHOCOLATE 45G
2351,280,4976,M&M PEANUT 45G
2352,2500,7989,COW & GATE NUTRISTAT 1
2353,2600,4991,APTAMIL 3
2354,1300,5014,JOHNSONS BABY SHAMPOO 300ML
2355,2800,7022,LIPTOMIL PLUS 2
2356,1600,52054,OLBAS OIL CHIILD
2357,3150,5059,APTAMIL 2
2358,650,5060,CARMEX MOISTURE PLUS LIP TINT
2359,2780,5061,AVEENO SKIN RELIEF NOURISHING
2360,550,5063,JOHNSONS BABY PETROLEUM SCEN
2361,350,5088,MATERNITY PADS (MEDIMAX)
2362,1200,5100,Gluconova MACHINE
2363,1500,5128,CONTOUR PLUS MACHINE
2364,300,5133,BALLET MOSQUITO REPELLANT 50G
2365,200,5134,BALLET BABY JELLY
2366,0,5135,MELANOCYL SOLUTION
2367,1500,5157,HUMULIN 70/30 CARTRIDGE
2368,950,5158,ARMSLING LARGE
2369,250,5161,DACOF EXPECTORANT 100ML
2370,300,5165,CLOBEDERM NN OINT
2371,350,5177,LOFNAC GEL 30GM
2372,350,5180,DEEP HEAT PATCH 1'S
2373,350,5181,DEEP HEAT RUB 15G
2374,450,7182,DEEP HEAT RUB 35G
2375,750,5183,DEEP HEAT RUB 67G
2376,1100,5184,DEEP HEAT SPRAY 150ML
2377,2470,5185,AVEENO DAILY MOISTURISING 75ML
2378,2650,5186,BETNOVATE SCALP APPLICATION 100
2379,5230,5187,CLOPIXOL DROPS 20MG ML 20ML
2380,35,5190,CLOPIXOL TABLETS 10MG 100'S
2381,4100,5194,KEDLEY ADVANCED BACK SUPPORT
2382,2000,5195,KEDLEY ADVANCED ELBOW SUPPORT
2383,950,8197,KEDLEY ANKLE SUPPORT large
2384,950,7198,KEDLEY ELAST ANKLE SUPPORT M
2385,750,5199,KEDLEY ELAST ANKLE SUPPORT XL
2386,600,5201,KEDLEY ELAST HAND SUPPORT L
2387,800,7202,KEDLEY ELAST HAND SUPPORT M
2388,600,5203,KEDLEY ELAST HAND SUPPORT S
2389,1100,5204,KEDLEY ELAST KNEE SUPPORT L
2390,1100,5205,KEDLEY ELAST KNEE SUPPORT M
2391,1100,5206,KEDLEY ELAST KNEE SUPPORT S
2392,1100,5207,KEDLEY ELAST KNEE SUPPORT XL
2393,1200,5208,KEDLEY ELAST SUPPORT WRAP UNI
2394,750,5209,KEDLEY ELAST WRIST SUPPORT ML
2395,800,5210,KEDLEY ELAST WRIST SUPPORT SM
2396,1850,5211,KEDLEY FABRICARM POUCH ML
2397,1200,5212,Kedley fabricarm pouchjunior SM
2398,1710,5213,Kedley kinesiology tape black
2399,2900,5214O,Kedleyneoprene shoulder support
2400,1100,5215,Kedleyneoprene wrist support
2401,2850,5216,Kedleywrist supportwith metal splint
2402,1950,5217,kenalog in oralbase 5G
2403,120,7218,LANZOL DT (LANSOPRAZOLE)15MG
2404,1600,5220,LEMSIP MAX COLD &FLU CAPS 16'S
2405,195,5221,LEMSIP MAX DAY&NIGHT CAPS 16'S
2406,200,1234,Lemsip max honey&GINGER SACHETS 10'S
2407,3100,1,JAMIESON 5-HTP 100MG 90'S
2408,2950,7226,JAMIESON ADULT 50+PROBIOTIC30'S
2409,3400,800000,JAMIESON B12 1000MCG FD STRIPS 30S
2410,1400,7228,JAMIESON B6+B12 AND FOLIC ACID
2411,1450,5229,Jamieson baby dvitamin d3 drops
2412,849,7231,Jamieson chewable c 500mg+D3 500iu
2413,40,7271,NITROCONTIN(NITROGLYCERIDE) TABS 2.6MG
2414,3000,5272,UPTECH GO SPACER
2415,100,5275,MALODAR TABS 3s
2416,90,5278,GLUCOTIM 0.5%EYE DROPS
2417,270,5281,KLINCORD 10ML
2418,5,7286,FRANOL TABS
2419,740,5287,SENSEGRA ORAL JELLY 5GMS ORANGE
2420,3200,5289,PEPTO BISMOL ORIGINAL LIQ 236ML
2421,1350,5290,"VITAMINC,D3 &ZINC EFF TABS 20'S"
2422,30,5291,PN VIT.C 1000MG TR 30S
2423,1200,6992,BENNETTS SALINE NASAL SPRAY 30ML (WITHOUT)
2424,1400,6993,BENNETTS SAL NASAL SPRAY 30+ASP
2425,1300,8900,BEROCCA BOOST EFFERVESCENT TABS 20'S
2426,1400,5296,BEROCCA PERFORMANCE ORANGE 20'
2427,1730,7297,CANESPOR SOLN 15ML
2428,95,5298,COSFLORA 2MG SATCHETS 10'S
2429,3550,7300,ENSURE NUTRI VANILLA 400G
2430,1500,530199,DUREX PLAY FEEL 50ML
2431,1900,5311,HEALTH AID LAVENDER OIL
2432,5500,1,NA COLLAGEN BEAUTY FORMULA
2433,350,5364,ZECUF HERBAL COUGH SYR 100ML
2434,35,5365,YESCORT 6MG 30'S
2435,70,5367,yescort 30mg 30s
2436,55,5368,YESCORT 18MG 30'S
2437,300,5369,WAXOFF EAR DROPS 10ML
2438,55,5370,VOKAST 30'S
2439,105,5371,VITAHEALTH JOINTCARE FORTFIED
2440,2800,53721,VISIONASE PLUS TABS/CAPS 56'S
2441,20,5373,VILESTAMIN TABS 30'S
2442,4500,5374,VIGAMOX (MOXIFLOXACIN)EYE DROPS
2443,75,5375,VIGOMAX FORTE TABS 20'S
2444,5100,5376,VARICOSE VEIN STOCKING AD M
2445,5900,5377,VARICOSE VEIN STOCKING AD L
2446,100,5381,TRUSTON (LEVONORGESTREL)0.75MG
2447,600,5383,TERBISIL CREAM 15G
2448,60,5384,TENORIC 100MG 28'S
2449,110,5385,TELMI 40 AMH TABS 30'S
2450,70,5386,SYLENT 500MG TABS 20'S
2451,1550,5388,STERIMAR BREATHE EASY BABY 50ML
2452,150,5401,PRIMAPORE 15CM*8CM 20S
2453,230,5402,PRIMAPORE 25CM*10CM 20S
2454,180,5403,PRIMAPORE 20CM*10CM
2455,200,5424,MULTIDEX MULTIVITAMIN 100ML
2456,1800,5432,QUEST MAGNESIUM 250MG
2457,100,5435,PREGNANCY TEST STRIPS
2458,2550,5437,ACCUCHECK ACTIVE STRIPS 50'S
2459,3100,5438,ACCUCHEK INSTANT STRIPS 50'S
2460,300,5445,ACNESOL CREAM 25MG
2461,135,5447,ACTILIFE DAILY FLORA 10'S
2462,95,5448,ACTILIFE H.PYLORI DEFENSE CAPS 15`s
2463,100,5449,ACTILIFE WOMEN'S FLORA CAPS 15S
2464,15,5451,ACTION TABS 100'S
2465,65,5454,ADOL 250MG SUPP 10'S
2466,55,5455,ADOL SUPP 125MG 10'S
2467,1700,5456,ADVANT 16MG TABS 14'S
2468,90,5457,ADVANT 8MG TABS 14'S
2469,125,5458,ADVANTEC TABS 16MG-12.5MG 28'S
2470,2150,5459,AERIUS SYRUP 150ML
2471,1050,5461,bongard[alendronate]
2472,750,5470,BLISTEX LIP INFUSIONS NOURISH
2473,910,5472,CARMEX POT BLISTER CLASSIC OR 7
2474,1400,5473,CARMEX POT BLISTER CHERRY
2475,1300,5476,CARMEX CLASSIC ORIG tube 10g
2476,1200,5477,CARMEX CHERRY LIP BALM SPF 15
2477,1400,5483,ORS BLACKCURRENT
2478,1400,5484,ORS LEMON
2479,1400,5485,ORS STRAWBERRY
2480,70,5488,AVALIFE ADVANCE RESCUE 30`s
2481,80,5489,AVALIFE COLON CARE 30`s
2482,140,5492,EMPA M 12.5/1000MG 14'S
2483,110,5493,EMPA M 12.5/500MG 14'S
2484,15,5494,AZATHIOPRINE 50MG 60'S
2485,700,5497,AZIX 40MG/ML
2486,1630,5501,BENNETTS BABY/JNRMOISTCREAM 500
2487,90,5504,CABALIN 75NT
2488,3150,5515,DILTIGESIC[DILTIAZEM]160MG
2489,80,5518,DIURIDE[TORSEMIDE]10MG
2490,110,5519,DIURIDE[TORSEMIDE]20MG
2491,100,5534,FERTILION-F PLUS TABS
2492,400,5559,ZITHROCARE SUSP
2493,400,5560,AZICURE SUSP
2494,220,5562,floralink sticks 10's
2495,150,5564,flucoldex c/f tabs 12's
2496,500,5565,fluconadenk 150mg tabs 1's
2497,1030,5577,Fungisil m cream 15g
2498,110,5579,GIT(ITOPRIDE) 150MG 10
2499,107,5581,GLIFEMPA M 10/500MG
2500,120,5583,GLIFEMPA 25MG 30'S
2501,60,5584,GLIPMEVIA 50/1000MG
2502,70,5588,HYDRINE 500MG 100S
2503,12389,5602,FLUDROCORTISONE 0.1MG
2504,950,5606,E 45 BODY LOTION DAILY 200ML
2505,1650,5607,E 45 MOISTURIZING LOTION 200ML
2506,130,5616,eszol 100mg
2507,25,5617,melmet 1g sr
2508,100,5618,qsita m 50/1000mg
2509,70,5619,sitamet 50/1000mg
2510,350,5621,oflodex
2511,400,5622,bactized 228.5
2512,0,5625,hydrade m
2513,0,5626,oxsoralen 10mg
2514,150,5629,GLYSIT PLUS
2515,120,5630,ITOKINE 150MG (Itopride)
2516,55,5631,LUBILAX 24s
2517,20,5632,BRUFAMOL 725
2518,30,5633,MOMENTO 5MG
2519,0,5634,DUBEFLUX DSR
2520,450,5636,KOTEX TAMPON NORMAL
2521,450,5637,KOTEX TAMPON SUPER
2522,500,5638,ORAQUICK HIV T
2523,1450,5646,POLIGRIP ULTRA 40MG
2524,1600,5658,KEDLEY ADVANCED WRIST SP UNI
2525,300,5673,EROVITA MALARIA TEST KIT
2526,1050,5674,LIV 52 TABS 100s
2527,2000,5677,VISINE MULTI-SYMPTO MS
2528,600,5679,NIVEA LIPBALM CLASSIC 4.8G
2529,600,5680,NIVEA LIPBALM FOR MEN ACTIVE
2530,600,5681,NIVEA LIPBALM STRBRY/BLACKBERRY
2531,399,5685,ACTIVE DENTAL FLOSSERS 50
2532,185,5686,KOTEX ULTRA LONG
2533,185,5687,KOTEX ULTRA NIGHT
2534,150,5691,HANAN WET WIPES
2535,100,5692,FAY WET WIPES
2536,201,5695,ALWAYS MAXI BLUE
2537,201,5696,ALWAYS ULTRA THIN NORMAL
2538,201,5697,ALWAYS ULTRA THIN XTRA LONG
2539,40,5698,ARYUV POCKET TISSUE
2540,200,5700,ORAL B TOOTHBRUSH 123
2541,20,5701,allopurinol 300mg 28s
2542,350,5731,BACTIGRAS 10CM SQ 10S
2543,100,5739,sevlaren 800mg 10s
2544,160,5742,STRAPPING Z.O.P 3
2545,250,5743,STRAPPING Z.O.P 4
2546,750,5744,vaseline rosy lips 2s
2547,1203,5747,TRITIS 20S
2548,550,5839,PREDNICURE FORTE 15MG 50ML
2549,350,5840,CLAVAM 228
2550,123,5842,PLASTER OF PARIS 8*3
2551,70,5843,"W.O,W BANDAGES 5*3"
2552,45,5898,FLUDAC CAPS 20'S
2553,105,5900,MYCOGAB PLUS30'S
2554,2330,5901,ALMOTAN 12.5MG 6'S
2555,55,5902,SEREMAX 75 SR 10'S
2556,20,5907,FLUXATE 500MG CAPS
2557,40,5908,FEROMAX FOLATE CAPS 30'S
2558,20,5915,DESOSTAR 5MG 30'S
2559,100,5917,seremax forte 10's
2560,345,5918,BRILINTA TABS 90MG 56'S
2561,55,5922,BROMOCRIPTIN(CRIPTON)2.5MG
2562,255,5925,CURTEC 5MG/5ML 60ML
2563,460,5926,EBASTINE (HISTY) 60ML
2564,600,5928,TIDILOR SYRUP 100ML
2565,100,5929,BENASED MUCOLYTIC EXP 60ML
2566,5,5933,SODAMINT 100'S
2567,80,5934,DYNAMOGEN ORAL SOLN 10ML(AMPLS)
2568,350,5935,HEMOFORCE SYRUP 200ML
2569,650,5982,HITORAL SHAMPOO
2570,50,5990,MONTAPLUS TABS
2571,80,5992,tadalafil 5mg 30's (tadifa)
2572,350,5993,dapotinex tabs 10's
2573,200,5994,DAPOXETINE 60MG 6'S(DAPOXEM)
2574,650,5996,ORAL B ESSENTIAL DENTAL F UNWAXED
2575,40,5997,CORTITAB Hydrocortisone 10MG
2576,100,5998,MTM ORAL JELLY
2577,750,6047,ROSY MULTIPURPOSE SANITIZER 530
2578,300,6082,PREGNANCY TEST(SURE WAY)
2579,1000,6083,DUREX PERFORMA
2580,200,6086,MEDICOTT 10S
2581,150,6087,CATHETERS FOLLEY 22G
2582,150,6088,CATHETERS FOLLEY CH 14
2583,150,6089,CATHETERS FOLLEY CH12
2584,550,6095,D3 60K CAPS 4'S (VEGETARIAN)
2585,850,6096,JOHNSON BABY LOTION 100ML
2586,1050,6097,DOVE BABY LOTION 200ML
2587,1050,6098,DOVE BABY HEAD TO TOE 200ML
2588,450,6101,VITA UVD3 CAPS 4'S
2589,95,6107,GESTAGLEN 200MG TABS 30'S
2590,1800,6108,HEALTHAID VIT B12 1000G PR 50'S
2591,3000,6120,MOSKINA CREAM 100GMS
2592,1250,6126,SCARIN CREAM 30GM(PERMETHRIN)
2593,1200,6142,BREASTFEEDING PADS
2594,4500,6144,ONE TOUCH SELECT FLEXMETER
2595,150,6161,TALGENTIS PLUS
2596,120,6169,POVIDONE IODINE 100ML
2597,200,6178,Dapoxetine 30mg (DAPOXEM) 6s
2598,140,6185,OSLONIK MAX ETRA 20CAPS
2599,10,6195,AQUATABS 180S
2600,700,6196,astek aquasoft 60ml
2601,900,6197,astek aquasoft 120ml
2602,1400,6198,astek aquasoft 360ml
2603,80,6201,BIC RAZOR NORMAL
2604,500,6202,TIGER BALM
2605,70,6203,TIC TAC SWEETS
2606,70,6204,SOBIRED DR 650 10'S
2607,55,6213,NICORETTE ICY WHITE TABS 4MG
2608,50,6214,NICORETTE ICY WHITE 2MG
2609,40,6237,IV CANNULAS G20 pink
2610,3000,6243,TESTBOOST 30S
2611,200,6247,POVIDINE IODINE 10% 125ML
2612,150,6248,NYSTATIN DROPS 30ML
2613,60,6254,UROCAN PLUS TABS 30S
2614,190,6255,MIRABA S TABLETS 10S
2615,130,6256,MIRABA 50MG 10S
2616,400,6261,BELL NAIL CUTTER MEDIUM N129
2617,350,6262,NIVEA LOTION 100ML
2618,35,6270,SPIROMIDE 40 30'S
2619,300,6278,IMIQUAD CREAM 0.25GM PH 3'S
2620,3950,6279,NIVEA KIDS SENSITIVE LOTION
2621,3700,6282,NYQUIL C&F CAPS 16S
2622,3550,6283,NYQUIL C&F 236 ML
2623,3850,6284,DAYQUIL C&F 236ML
2624,2650,6286,FERTIPIL PLUS WOMEN 30S
2625,11000,6299,keppra syrup 100ml
2626,550,6302,DEXORANGE SYRUP 200ML
2627,1100,6316,FENTANYL PATCH 25MCG 5S
2628,1900,6317,FENTANYL PATCH 50MCG 5S
2629,7000,6318,INTRALIPID 20% INFUSION 500ML
2630,450,6335,JOHNSONS BABY WIPES EXTRA SEN
2631,550,6338,JOHNSONS BABY PETROLEUM UNSC
2632,1200,6346,PILL CUTTER
2633,300,6349,MS TELLME PREGNANCY TEST CASSET
2634,500,6350,MS TELLME MIDSTREAM(PREGNANCY)
2635,400,6352,MALARIA TEST CASSETTE
2636,400,6354,phytoral powder
2637,190,6361,COTTON BUDS FEMELLE 100'S
2638,950,6363,WEDICA(TRELAGLIPTIN)100MG
2639,1500,6367,HEALTH AID CLOVE OIL
2640,40,6379,pause 500mg 30s
2641,125,6381,SYLENT TX 10S
2643,850,6404,VEET CREAM SENSITIVE SKIN 50GM
2644,400,6410,HONITUS APPETITE SYRUP 100ML
2645,500,6424,CYNOZED(cyanocobalamin)inj
2646,10,6443,FERROLIC LF 100'S
2647,7000,6445,REGAINE MEN 5% SOL
2648,3100,6446,AMS DHEA 50MG
2649,2500,6451,CENTRUM ADVANCE 60S
2650,1100,6455,ADFIT ADULT PANTS L
2651,500,5544,MOSKILL SPIRA LIQUID
2652,450,5683,ODOMOS REPELLANT CREAM 50GM
2653,400,5694,MOSKILL MAT VAPOURIZER
2654,1142,5699,MOSKILL ELECTRIC LIQUID
2655,800,6324,ORAGUMS 100ML
2656,5,158,G21 NEEDLES
2657,500,3259,SONATEC M/W (PINK) 250ML
2658,1900,3962,DUOFILM
2659,1450,5727,ORALEX C MOUTHWASH 200ML
2660,200,5962,PODINE MOUTH WASH
2661,500,2876,REMIDIN GARGLE 100MLS
2662,2400,2968,ANDOLEX-C SPRAY
2663,1800,3188,ANDOLEX-C AB MOUTHWASH 200ML
2664,1550,7001,LISTERINE TOTAL CARE 250MLS
2665,300,6035,CHX MOUTH WASH 200ML
2666,1600,1503,BETADINE MOUTH GARGLE 250ML
2668,3050,3476,ANDOLEX C GARGLE 200ML
2669,1800,3523,CORSODYL COOL MINT 500ML
2670,1400,4425,Listerine cool Mint 250ML
2671,1550,7974,Listerine TARTAR 250ML
2672,1900,5166,LISTERINE FRESH BURST 500ML
2673,1900,6129,CORSODYL FRESH MINT 500ML
2674,2780,6130,CORSODYL COMP PROTECTION 500ML
2675,5,232,Folic acid
2676,30,434,Orofer caps
2677,600,517,BECOACTIN SYRUP
2678,20,526,BG-GLUTAMIN 30'S
2679,1830,551,NA ZINC PICOLINATE
2680,100,589,CARTIMOVE TABS
2681,35,695,HOVITE CAPS
2682,300,715,BYOFER 12 SYR
2683,30,722,BONIUM TABS
2684,20,733,Calciplex 500mg tabs
2685,500,741,NEURORUBINE INJ
2686,25,751,CYPRO B PLUS TABS
2687,30,793,OSTEOCARE TABS
2688,50,887,Osteocare tabs chewable
2689,550,946,ZINCOMPLEX SYR 200ML
2690,80,986,CARTIL FORTE CAPS
2691,90,1131,carticare forte
2692,1050,1213,TRES- ORIX 100ML
2693,2100,1334,SUPRACAL TABS
2694,65,1336,Ideos chewable tabs
2695,45,1360,PURECAL TABS
2696,80,1389,NEUROCARE CAPS
2697,600,1464,SAFERON SYR
2698,550,1467,RANFERON- 12 SYR
2699,60,1471,GINSOMIN CAPS 30'S
2700,60,1484,TRES ORIX CAPS
2701,50,1511,M2 TONE tabs
2702,50,1578,FREEFLEX TABS
2703,90,1616,NEUROCARE D
2704,80,1619,DINO CAPS
2705,20,1643,RANFERON CAPS
2706,200,1684,NUTRIVITA 100ML
2707,35,1694,SAFECAL
2708,30,1743,EVIT 200 CAPS
2709,80,1758,NATOCARE PLUS CAPS 30`s
2710,1450,1777,TRES-ORIX 250ML
2711,2100,1905,CENTRUM WOMEN 50+30s
2712,450,1944,ZYTEE RB GEL
2713,2700,2021,ABIDEC M/VIT SYRUP
2714,1100,2074,VITA HEALTH CLO 200ML
2715,700,2075,OVABLESS TABS
2716,40,2082,SAFERON PLUS TABS
2717,40,2130,EVIT 400 CAPS
2718,900,2132,OMEGA VALUPAK
2719,90,2142,CARTIL OMEGA
2720,950,2173,purecal susp 200mls
2721,90,2175,Cartil super forte
2722,1200,2199,SEVENSEAS MULTIVITAMIN 100ML
2723,70,2202,DIABETONE ORIGINAL
2724,1050,2210,CRECHE GUARD BABY IMMUNE SY 1-3
2725,55,2213,OMEGA- H3
2726,80,2220,OSTEOMIN TABS
2727,55,2227,OZICAL TABS 30'S
2728,105,2265,Osteocerin tabs
2729,1200,2281,Calcimax syr
2730,1650,2282,CENTRUM ADVANCE 30's
2731,800,2338,OAD SUNSHINE D 30'S
2732,90,2398,FLEXSA 1500 satchets
2733,70,2408,JOINTACE OMEGA3
2734,40,2438,vitadoc caps
2735,2500,2455,WELLKID IMMUNE
2736,1150,2479,TRIMETABOL SYR
2737,600,2498,Orofer liquid 150ML
2738,450,2578,HOVITE SYR
2739,600,2651,Neogadine syr
2740,1350,2704,Osteocare liquid
2741,2100,2769,WELLMAN 50+
2742,2350,2778,WELLKID MULTIVITAMIN
2743,2400,2792,NA VITAMIN B12-1000UG SUB LINGUAL.
2744,95,2799,CA - SANDOZ
2745,80,2810,MENOPACE ORG CAPS
2746,90,2824,FREEFLEX FORTE TABS
2747,2550,2852,BIOGAIA PROTECTIS GUT COMFORT
2748,85,2888,ZEMAN SX CAPS 30's
2749,90,2889,giloba caps
2750,2500,2928,WELLTEEN HERPLUS
2751,1100,2969,FEROGLOBIN SYR 200ML
2752,1150,3091,SCOTT'S EMULSION REGULAR 200ML
2753,1700,3247,WELLMAN CONCEPTION
2754,900,3294,SEVEN SEAS SYR 100ML
2755,65,3393,LIVOLIN FORTE
2756,600,3434,CYPON 200ml
2757,50,3448,GEMCAL TABS 30'S
2758,140,3466,AMINOGARD SATCHETS
2759,1350,3483,AMINOGARD LIQUID
2760,95,3509,NEUROCARE PLUS
2761,1550,3539,NAT D 5000IU 30'S
2762,2450,3563,foetasafe caps
2763,50,3569,NAT B 30'S
2764,200,3630,VITANORM SYR
2765,65,3662,IMMUNACE TABS 30'S
2766,2300,3674,CENTRUM KIDS 30S
2767,1050,3677,EXTRAMMUNE 200ML
2768,40,3821,seven seas O.A.D 60s [ YELLOW ]
2769,700,3876,SCOTT'S EMULSION ORANGE 100ML
2770,80,3918,WELLWOMAN 50+
2771,60,3927,OSTEOCARE GLUCOSAMINE
2772,1550,3942,SEVEN SEAS SYR 150ml
2773,2500,3976,PERFECTIL CAPS
2774,2950,4010,WELLMAN PLUS
2775,3100,4206,WELLWOMAN PLUS OMEGA
2776,2700,4344,HA OMEGA 3-6-9 60'S
2777,3950,4348,JOINTACE MAXI
2778,80,4382,promimba 30s
2779,80,4461,WELLWOMAN ORIGINAL 30s
2780,2500,4510,WELLMAN ORIGINAL
2781,500,5984,hovite drops
2782,3300,6170,ANIMAL PARADE KIDS M/V 90S
2783,3380,6171,ANIMAL PARADE M/V GOLD 60'S
2784,1150,6353,DEKSEL NANO D3 DROP 400IU/0.5ML
2785,1050,6376,CRECHE GUARD 1-12YRS 100ML
2786,1350,3716,SYNOLIN NASAL SPRAY
2787,1050,4695,SINUTAB NASAL
2788,3200,6397,RYALTRIS 120 DOSES
2789,100,370,EPHEDRINE ADULT
2790,100,518,ISORYN PEADIATRIC
2791,150,696,NOSALLA DROPS
2792,1150,1224,XYLOACINO SPRAY 0.1%
2793,1500,2235,xylolin adult nasal
2794,850,2949,Otrivin paeds drops
2795,150,2976,NOVORIN SALINE
2796,1000,3118,OTRIVIN ADULT DROPS
2797,950,3328,NASOSAL NASAL DROPS
2798,1400,4332,MOMATE NASAL SPRAY
2799,1400,4723,DELMAR SALINE SPRAY
2800,1500,4846,DELMAR HYPERTONIC
2801,1050,5421,MOMESON NASAL SPRAY
2802,5195,5422,FLIXONASE 50MCG
2803,2200,5806,CORTIN NASAL SPRAY
2804,200,6131,FRICKS ISOTONIC N/S 15ML
2805,1350,6426,DEKSEL NANO SPRAY 15ML
2806,800,3307,SYNOLIN SALINE DROPS
2807,69,5590,ISORYN ADULT NASAL DROPS
2808,15,120,MELCAM 7.5 TABS 100s
2809,200,271,DICLOFENAC INJ GEN
2810,65,1762,ETOFLAM 60MG
2811,80,1817,PANADOL ACTIFAST
2812,60,2726,PARAFAST 1G
2813,140,3437,VOLTAREN RETARD 100
2814,140,3467,NUROFEN MIGRAINE 684
2815,75,4418,Zyrtal MR PLUS
2816,1980,5233,Mebo Herbal oint 30GM
2817,1400,5463,Mebo Herbal oint 15g
2818,500,5530,ENTEZMA OINT
2819,100,100,SULPHUR OINTMENT
2820,100,114,WHITFIELD'S OINTMENT
2821,100,212,CALAMINE LOTION
2822,300,485,NILHEAT GEL 30G
2823,100,873,NAUMA PAIN BALM
2824,100,1165,GLYCERINE 50ml
2825,1550,1262,MYCOTA CREAM
2826,1000,1479,BIO OIL 60ML
2827,250,1886,CLOBEDERM OINT 15G
2828,200,1887,INTAMINE CREAM
2829,350,1981,CANDID LOTION
2830,350,1998,POWERGESIC GEL PLUS
2831,350,2337,HEEL CREAM
2832,800,2530,SENSODYNE EXTRA FRESH 75ML
2833,400,2715,CANDID POWDER
2834,300,2747,DICLOMOL GEL
2835,360,2762,FUTSIL LOTION
2836,700,2973,Fastum gel 20g
2837,1900,3637,BIO OIL 125ML
2838,930,4788,Johnsons Babyoil 125ml
2839,800,4937,VEET SKIN CREAM 50g
2840,1200,51489,OATVEEN AP CREAM 150ML
2841,1300,7150,OATVEEN BATH & MASSAGE OIL 200
2842,2350,51520,OATVEEN AP CREAM 400ML
2843,10,54,IBUPROFEN 400MG B/P
2844,5,76,IBUPROFEN 200MG B/P
2845,5,86,PARACETAMOL B/P
2846,5,105,INDOMETHACIN B/P
2847,200,115,paracetamol inj
2848,5,161,PIROXICAM 20MG
2849,15,230,mexic 7.5mg
2850,25,249,MEXIC 15MG
2851,20,252,baclofen 10mg
2852,15,338,ALEZE Allopurinol 100Mg 30s
